date,week,year,day,category,food_item,delivery_company,orders,staff_required
08/04/2024,15,2024,Monday,mixed,Beef Alicha,JustEat,1,5
08/04/2024,15,2024,Monday,mixed,Awaze Tibs,Deliveroo,1,5
08/04/2024,15,2024,Monday,mixed,Meat Samosa,JustEat,1,5
08/04/2024,15,2024,Monday,mixed,Beef Alicha,UberEats,1,5
08/04/2024,15,2024,Monday,vegan,House Salad,In-house,1,5
09/04/2024,15,2024,Tuesday,mixed,Meat Combination,Deliveroo,1,5
09/04/2024,15,2024,Tuesday,vegan,Ye Som Fir Fir,UberEats,1,5
09/04/2024,15,2024,Tuesday,vegan,Veg Combination,Deliveroo,1,5
09/04/2024,15,2024,Tuesday,vegan,Difen Miser Wot,UberEats,1,5
09/04/2024,15,2024,Tuesday,vegan,Fosolia,UberEats,1,5
09/04/2024,15,2024,Tuesday,vegan,Shiro Wot,JustEat,1,5
09/04/2024,15,2024,Tuesday,vegan,Fries,Deliveroo,1,5
09/04/2024,15,2024,Tuesday,mixed,Lamb Tibs,JustEat,1,5
09/04/2024,15,2024,Tuesday,vegan,Veg Combination,In-house,1,5
09/04/2024,15,2024,Tuesday,mixed,Beef Alicha,Deliveroo,1,5
09/04/2024,15,2024,Tuesday,mixed,Meat Samosa,JustEat,1,5
09/04/2024,15,2024,Tuesday,mixed,Key Wot,Deliveroo,1,5
09/04/2024,15,2024,Tuesday,vegan,Spinach,In-house,1,5
09/04/2024,15,2024,Tuesday,mixed,Meat Combination,UberEats,1,5
09/04/2024,15,2024,Tuesday,mixed,Key Wot,UberEats,1,5
09/04/2024,15,2024,Tuesday,mixed,Beef Alicha,Deliveroo,1,5
09/04/2024,15,2024,Tuesday,mixed,Meat Combination,Deliveroo,1,5
09/04/2024,15,2024,Tuesday,mixed,Key Wot,In-house,1,5
10/04/2024,15,2024,Wednesday,vegan,Miser Kik,In-house,1,5
10/04/2024,15,2024,Wednesday,vegan,Shiro Wot,JustEat,1,5
10/04/2024,15,2024,Wednesday,vegan,Kategna,UberEats,1,5
10/04/2024,15,2024,Wednesday,vegan,Veg Samosa,Deliveroo,1,5
10/04/2024,15,2024,Wednesday,vegan,Difen Miser Wot,UberEats,1,5
10/04/2024,15,2024,Wednesday,mixed,Chicken Tibs,JustEat,1,5
10/04/2024,15,2024,Wednesday,vegan,Atkilt Wot,In-house,1,5
10/04/2024,15,2024,Wednesday,mixed,Lamb Tibs,JustEat,1,5
10/04/2024,15,2024,Wednesday,mixed,Meat Combination,UberEats,1,5
10/04/2024,15,2024,Wednesday,mixed,Lamb Tibs,Deliveroo,1,5
11/04/2024,15,2024,Thursday,vegan,Plain Rice,UberEats,1,5
11/04/2024,15,2024,Thursday,vegan,Ater Kik,JustEat,1,5
11/04/2024,15,2024,Thursday,vegan,Atkilt Wot,UberEats,1,5
11/04/2024,15,2024,Thursday,vegan,Atkilt Wot,In-house,1,5
11/04/2024,15,2024,Thursday,mixed,Chicken Tibs,Deliveroo,1,5
11/04/2024,15,2024,Thursday,mixed,Chicken Tibs,UberEats,1,5
11/04/2024,15,2024,Thursday,vegan,Kategna,UberEats,1,5
11/04/2024,15,2024,Thursday,mixed,Minchet Abish Wot,UberEats,1,5
11/04/2024,15,2024,Thursday,mixed,Doro Wot,In-house,1,5
11/04/2024,15,2024,Thursday,mixed,Beef Alicha,JustEat,1,5
11/04/2024,15,2024,Thursday,mixed,Chicken Tibs,JustEat,1,5
11/04/2024,15,2024,Thursday,vegan,Miser Kik,In-house,1,5
11/04/2024,15,2024,Thursday,mixed,Beef Alicha,Deliveroo,1,5
11/04/2024,15,2024,Thursday,mixed,Chicken Tibs,Deliveroo,1,5
11/04/2024,15,2024,Thursday,vegan,Shiro Wot,In-house,1,5
11/04/2024,15,2024,Thursday,vegan,Fosolia,UberEats,1,5
11/04/2024,15,2024,Thursday,vegan,Atkilt Wot,In-house,1,5
12/04/2024,15,2024,Friday,mixed,Chicken Tibs,In-house,1,7
12/04/2024,15,2024,Friday,mixed,Key Wot,In-house,2,7
12/04/2024,15,2024,Friday,mixed,Chicken Tibs,In-house,2,7
12/04/2024,15,2024,Friday,mixed,Awaze Tibs,JustEat,2,7
12/04/2024,15,2024,Friday,mixed,Awaze Tibs,JustEat,1,7
12/04/2024,15,2024,Friday,mixed,Key Wot,In-house,1,7
12/04/2024,15,2024,Friday,vegan,Shiro Wot,JustEat,1,7
12/04/2024,15,2024,Friday,mixed,Chicken Tibs,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,Kategna,JustEat,2,7
12/04/2024,15,2024,Friday,mixed,Meat Samosa,In-house,1,7
12/04/2024,15,2024,Friday,vegan,House Salad,JustEat,2,7
12/04/2024,15,2024,Friday,mixed,Meat Samosa,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,House Salad,In-house,1,7
12/04/2024,15,2024,Friday,vegan,Spinach,UberEats,1,7
12/04/2024,15,2024,Friday,mixed,Lamb Tibs,UberEats,2,7
12/04/2024,15,2024,Friday,vegan,Atkilt Wot,JustEat,2,7
12/04/2024,15,2024,Friday,vegan,Kategna,Deliveroo,1,7
12/04/2024,15,2024,Friday,vegan,Miser Kik,Deliveroo,2,7
12/04/2024,15,2024,Friday,mixed,Lamb Tibs,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,Ater Kik,UberEats,1,7
12/04/2024,15,2024,Friday,mixed,Meat Combination,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,Fosolia,JustEat,2,7
12/04/2024,15,2024,Friday,vegan,Fosolia,JustEat,2,7
12/04/2024,15,2024,Friday,mixed,Lamb Tibs,UberEats,1,7
12/04/2024,15,2024,Friday,mixed,Beef Alicha,JustEat,2,7
12/04/2024,15,2024,Friday,vegan,Fries,UberEats,2,7
12/04/2024,15,2024,Friday,mixed,Key Wot,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,Shiro Wot,In-house,1,7
12/04/2024,15,2024,Friday,vegan,Spinach,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,Miser Kik,UberEats,1,7
12/04/2024,15,2024,Friday,mixed,Awaze Tibs,Deliveroo,1,7
12/04/2024,15,2024,Friday,vegan,Kategna,In-house,2,7
12/04/2024,15,2024,Friday,vegan,Plain Rice,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,Kategna,Deliveroo,1,7
12/04/2024,15,2024,Friday,vegan,Ye Som Fir Fir,JustEat,2,7
12/04/2024,15,2024,Friday,mixed,Beef Alicha,UberEats,2,7
12/04/2024,15,2024,Friday,vegan,Difen Miser Wot,UberEats,1,7
12/04/2024,15,2024,Friday,vegan,Miser Kik,Deliveroo,1,7
12/04/2024,15,2024,Friday,vegan,Spinach,In-house,2,7
12/04/2024,15,2024,Friday,vegan,Kategna,JustEat,1,7
12/04/2024,15,2024,Friday,vegan,Plain Rice,UberEats,2,7
12/04/2024,15,2024,Friday,vegan,Plain Rice,JustEat,2,7
12/04/2024,15,2024,Friday,mixed,Minchet Abish Wot,UberEats,1,7
12/04/2024,15,2024,Friday,mixed,Awaze Tibs,Deliveroo,1,7
12/04/2024,15,2024,Friday,vegan,Spinach,JustEat,1,7
12/04/2024,15,2024,Friday,vegan,House Salad,In-house,1,7
12/04/2024,15,2024,Friday,vegan,Ye Som Fir Fir,UberEats,1,7
13/04/2024,15,2024,Saturday,vegan,Plain Rice,In-house,3,9
13/04/2024,15,2024,Saturday,mixed,Minchet Abish Wot,JustEat,1,9
13/04/2024,15,2024,Saturday,vegan,Veg Combination,In-house,3,9
13/04/2024,15,2024,Saturday,mixed,Chicken Tibs,Deliveroo,2,9
13/04/2024,15,2024,Saturday,vegan,Veg Combination,JustEat,2,9
13/04/2024,15,2024,Saturday,mixed,Meat Combination,Deliveroo,1,9
13/04/2024,15,2024,Saturday,vegan,Ye Som Fir Fir,In-house,2,9
13/04/2024,15,2024,Saturday,mixed,Meat Combination,In-house,3,9
13/04/2024,15,2024,Saturday,vegan,Ater Kik,UberEats,3,9
13/04/2024,15,2024,Saturday,vegan,Spinach,In-house,1,9
13/04/2024,15,2024,Saturday,vegan,Spinach,Deliveroo,3,9
13/04/2024,15,2024,Saturday,vegan,Shiro Wot,JustEat,1,9
13/04/2024,15,2024,Saturday,mixed,Key Wot,In-house,3,9
13/04/2024,15,2024,Saturday,vegan,Ater Kik,In-house,1,9
13/04/2024,15,2024,Saturday,vegan,Kategna,In-house,1,9
13/04/2024,15,2024,Saturday,vegan,Plain Rice,Deliveroo,1,9
13/04/2024,15,2024,Saturday,mixed,Key Wot,UberEats,2,9
13/04/2024,15,2024,Saturday,vegan,Miser Kik,Deliveroo,2,9
13/04/2024,15,2024,Saturday,vegan,Shiro Wot,Deliveroo,1,9
13/04/2024,15,2024,Saturday,mixed,Beef Alicha,UberEats,3,9
13/04/2024,15,2024,Saturday,mixed,Key Wot,In-house,1,9
13/04/2024,15,2024,Saturday,mixed,Awaze Tibs,Deliveroo,1,9
13/04/2024,15,2024,Saturday,vegan,Ater Kik,Deliveroo,3,9
13/04/2024,15,2024,Saturday,vegan,Veg Samosa,JustEat,2,9
13/04/2024,15,2024,Saturday,mixed,Awaze Tibs,JustEat,1,9
13/04/2024,15,2024,Saturday,mixed,Lamb Tibs,Deliveroo,2,9
13/04/2024,15,2024,Saturday,vegan,Fosolia,In-house,2,9
13/04/2024,15,2024,Saturday,vegan,Ater Kik,Deliveroo,3,9
13/04/2024,15,2024,Saturday,vegan,Veg Combination,UberEats,3,9
13/04/2024,15,2024,Saturday,mixed,Lamb Tibs,JustEat,1,9
13/04/2024,15,2024,Saturday,mixed,Meat Samosa,In-house,1,9
13/04/2024,15,2024,Saturday,mixed,Awaze Tibs,Deliveroo,3,9
13/04/2024,15,2024,Saturday,mixed,Lamb Tibs,Deliveroo,1,9
13/04/2024,15,2024,Saturday,vegan,Plain Rice,In-house,3,9
13/04/2024,15,2024,Saturday,mixed,Lamb Tibs,JustEat,3,9
13/04/2024,15,2024,Saturday,vegan,Plain Rice,JustEat,2,9
13/04/2024,15,2024,Saturday,vegan,Spinach,Deliveroo,1,9
13/04/2024,15,2024,Saturday,vegan,Spinach,In-house,2,9
13/04/2024,15,2024,Saturday,vegan,Veg Samosa,In-house,2,9
13/04/2024,15,2024,Saturday,vegan,Atkilt Wot,UberEats,1,9
13/04/2024,15,2024,Saturday,mixed,Beef Alicha,Deliveroo,2,9
13/04/2024,15,2024,Saturday,vegan,House Salad,UberEats,2,9
13/04/2024,15,2024,Saturday,vegan,Plain Rice,UberEats,1,9
13/04/2024,15,2024,Saturday,vegan,House Salad,Deliveroo,3,9
13/04/2024,15,2024,Saturday,vegan,Shiro Wot,UberEats,1,9
13/04/2024,15,2024,Saturday,mixed,Chicken Tibs,UberEats,3,9
13/04/2024,15,2024,Saturday,vegan,Plain Rice,UberEats,2,9
13/04/2024,15,2024,Saturday,mixed,Lamb Tibs,Deliveroo,1,9
13/04/2024,15,2024,Saturday,vegan,Plain Rice,Deliveroo,2,9
13/04/2024,15,2024,Saturday,mixed,Minchet Abish Wot,UberEats,3,9
13/04/2024,15,2024,Saturday,vegan,Plain Rice,In-house,2,9
13/04/2024,15,2024,Saturday,vegan,Difen Miser Wot,In-house,3,9
13/04/2024,15,2024,Saturday,vegan,Shiro Wot,In-house,1,9
13/04/2024,15,2024,Saturday,vegan,Veg Samosa,UberEats,1,9
13/04/2024,15,2024,Saturday,vegan,Miser Kik,In-house,2,9
13/04/2024,15,2024,Saturday,mixed,Beef Alicha,UberEats,3,9
13/04/2024,15,2024,Saturday,vegan,Ater Kik,JustEat,3,9
13/04/2024,15,2024,Saturday,mixed,Beef Alicha,UberEats,1,9
13/04/2024,15,2024,Saturday,mixed,Doro Wot,In-house,2,9
13/04/2024,15,2024,Saturday,vegan,Atkilt Wot,Deliveroo,2,9
13/04/2024,15,2024,Saturday,vegan,Veg Samosa,JustEat,1,9
13/04/2024,15,2024,Saturday,vegan,Ye Som Fir Fir,JustEat,1,9
13/04/2024,15,2024,Saturday,mixed,Key Wot,In-house,2,9
13/04/2024,15,2024,Saturday,mixed,Minchet Abish Wot,In-house,3,9
13/04/2024,15,2024,Saturday,vegan,Miser Kik,UberEats,1,9
13/04/2024,15,2024,Saturday,vegan,House Salad,In-house,3,9
13/04/2024,15,2024,Saturday,vegan,Ater Kik,JustEat,3,9
13/04/2024,15,2024,Saturday,mixed,Key Wot,JustEat,1,9
13/04/2024,15,2024,Saturday,mixed,Lamb Tibs,Deliveroo,2,9
13/04/2024,15,2024,Saturday,mixed,Meat Combination,JustEat,2,9
13/04/2024,15,2024,Saturday,mixed,Awaze Tibs,Deliveroo,1,9
13/04/2024,15,2024,Saturday,vegan,Atkilt Wot,In-house,2,9
13/04/2024,15,2024,Saturday,mixed,Beef Alicha,In-house,3,9
13/04/2024,15,2024,Saturday,mixed,Beef Alicha,In-house,3,9
14/04/2024,15,2024,Sunday,vegan,Difen Miser Wot,UberEats,2,9
14/04/2024,15,2024,Sunday,mixed,Meat Samosa,Deliveroo,1,9
14/04/2024,15,2024,Sunday,vegan,Veg Samosa,JustEat,2,9
14/04/2024,15,2024,Sunday,mixed,Key Wot,Deliveroo,3,9
14/04/2024,15,2024,Sunday,vegan,House Salad,UberEats,2,9
14/04/2024,15,2024,Sunday,mixed,Meat Combination,In-house,1,9
14/04/2024,15,2024,Sunday,mixed,Awaze Tibs,UberEats,3,9
14/04/2024,15,2024,Sunday,vegan,Ater Kik,In-house,1,9
14/04/2024,15,2024,Sunday,vegan,Miser Kik,Deliveroo,3,9
14/04/2024,15,2024,Sunday,vegan,Kategna,Deliveroo,2,9
14/04/2024,15,2024,Sunday,vegan,Veg Combination,UberEats,2,9
14/04/2024,15,2024,Sunday,vegan,Ater Kik,UberEats,1,9
14/04/2024,15,2024,Sunday,vegan,Spinach,In-house,3,9
14/04/2024,15,2024,Sunday,vegan,Veg Combination,JustEat,2,9
14/04/2024,15,2024,Sunday,vegan,Ater Kik,JustEat,1,9
14/04/2024,15,2024,Sunday,vegan,Kategna,UberEats,3,9
14/04/2024,15,2024,Sunday,vegan,Fosolia,JustEat,3,9
14/04/2024,15,2024,Sunday,vegan,Atkilt Wot,In-house,3,9
14/04/2024,15,2024,Sunday,vegan,Veg Samosa,JustEat,3,9
14/04/2024,15,2024,Sunday,vegan,Ye Som Fir Fir,UberEats,2,9
14/04/2024,15,2024,Sunday,vegan,Difen Miser Wot,JustEat,2,9
14/04/2024,15,2024,Sunday,vegan,Difen Miser Wot,In-house,3,9
14/04/2024,15,2024,Sunday,vegan,Veg Samosa,JustEat,2,9
14/04/2024,15,2024,Sunday,mixed,Minchet Abish Wot,JustEat,2,9
14/04/2024,15,2024,Sunday,vegan,Atkilt Wot,JustEat,2,9
14/04/2024,15,2024,Sunday,vegan,Plain Rice,UberEats,3,9
14/04/2024,15,2024,Sunday,vegan,Fosolia,In-house,2,9
14/04/2024,15,2024,Sunday,mixed,Doro Wot,JustEat,1,9
14/04/2024,15,2024,Sunday,mixed,Meat Combination,UberEats,2,9
14/04/2024,15,2024,Sunday,mixed,Lamb Tibs,In-house,3,9
14/04/2024,15,2024,Sunday,vegan,Spinach,In-house,1,9
14/04/2024,15,2024,Sunday,mixed,Meat Combination,UberEats,2,9
14/04/2024,15,2024,Sunday,vegan,Fosolia,UberEats,3,9
14/04/2024,15,2024,Sunday,vegan,Atkilt Wot,UberEats,1,9
14/04/2024,15,2024,Sunday,vegan,Fosolia,Deliveroo,1,9
14/04/2024,15,2024,Sunday,vegan,Atkilt Wot,UberEats,3,9
14/04/2024,15,2024,Sunday,vegan,Shiro Wot,In-house,3,9
14/04/2024,15,2024,Sunday,vegan,Plain Rice,In-house,3,9
14/04/2024,15,2024,Sunday,vegan,Veg Combination,UberEats,2,9
14/04/2024,15,2024,Sunday,vegan,Veg Combination,UberEats,3,9
14/04/2024,15,2024,Sunday,mixed,Chicken Tibs,Deliveroo,3,9
14/04/2024,15,2024,Sunday,vegan,Fosolia,Deliveroo,1,9
14/04/2024,15,2024,Sunday,vegan,Atkilt Wot,JustEat,2,9
14/04/2024,15,2024,Sunday,mixed,Lamb Tibs,UberEats,3,9
14/04/2024,15,2024,Sunday,mixed,Chicken Tibs,UberEats,3,9
14/04/2024,15,2024,Sunday,vegan,Ye Som Fir Fir,JustEat,2,9
14/04/2024,15,2024,Sunday,mixed,Lamb Tibs,JustEat,3,9
14/04/2024,15,2024,Sunday,vegan,Fries,Deliveroo,1,9
14/04/2024,15,2024,Sunday,mixed,Meat Combination,JustEat,3,9
14/04/2024,15,2024,Sunday,vegan,Veg Samosa,In-house,2,9
14/04/2024,15,2024,Sunday,mixed,Meat Combination,UberEats,2,9
15/04/2024,16,2024,Monday,mixed,Doro Wot,UberEats,1,5
15/04/2024,16,2024,Monday,vegan,Miser Kik,Deliveroo,1,5
15/04/2024,16,2024,Monday,mixed,Doro Wot,Deliveroo,1,5
15/04/2024,16,2024,Monday,mixed,Meat Combination,UberEats,1,5
15/04/2024,16,2024,Monday,vegan,Spinach,JustEat,1,5
15/04/2024,16,2024,Monday,mixed,Meat Combination,In-house,1,5
15/04/2024,16,2024,Monday,vegan,Miser Kik,Deliveroo,1,5
15/04/2024,16,2024,Monday,mixed,Meat Combination,In-house,1,5
15/04/2024,16,2024,Monday,vegan,Shiro Wot,UberEats,1,5
15/04/2024,16,2024,Monday,vegan,Kategna,UberEats,1,5
15/04/2024,16,2024,Monday,mixed,Meat Samosa,JustEat,1,5
15/04/2024,16,2024,Monday,vegan,Fosolia,JustEat,1,5
15/04/2024,16,2024,Monday,mixed,Beef Alicha,Deliveroo,1,5
15/04/2024,16,2024,Monday,vegan,Difen Miser Wot,UberEats,1,5
15/04/2024,16,2024,Monday,mixed,Meat Samosa,Deliveroo,1,5
15/04/2024,16,2024,Monday,mixed,Meat Samosa,In-house,1,5
15/04/2024,16,2024,Monday,vegan,Spinach,UberEats,1,5
15/04/2024,16,2024,Monday,vegan,Kategna,Deliveroo,1,5
16/04/2024,16,2024,Tuesday,mixed,Key Wot,JustEat,1,5
16/04/2024,16,2024,Tuesday,mixed,Key Wot,In-house,1,5
16/04/2024,16,2024,Tuesday,mixed,Minchet Abish Wot,JustEat,1,5
16/04/2024,16,2024,Tuesday,mixed,Chicken Tibs,Deliveroo,1,5
16/04/2024,16,2024,Tuesday,mixed,Beef Alicha,Deliveroo,1,5
16/04/2024,16,2024,Tuesday,mixed,Meat Combination,In-house,1,5
16/04/2024,16,2024,Tuesday,mixed,Meat Combination,Deliveroo,1,5
16/04/2024,16,2024,Tuesday,mixed,Doro Wot,Deliveroo,1,5
16/04/2024,16,2024,Tuesday,vegan,Ye Som Fir Fir,In-house,1,5
16/04/2024,16,2024,Tuesday,vegan,Plain Rice,Deliveroo,1,5
16/04/2024,16,2024,Tuesday,vegan,Ater Kik,In-house,1,5
16/04/2024,16,2024,Tuesday,mixed,Key Wot,UberEats,1,5
16/04/2024,16,2024,Tuesday,vegan,Kategna,JustEat,1,5
16/04/2024,16,2024,Tuesday,mixed,Meat Combination,In-house,1,5
16/04/2024,16,2024,Tuesday,vegan,Miser Kik,JustEat,1,5
16/04/2024,16,2024,Tuesday,vegan,Ye Som Fir Fir,UberEats,1,5
16/04/2024,16,2024,Tuesday,mixed,Chicken Tibs,Deliveroo,1,5
16/04/2024,16,2024,Tuesday,vegan,Spinach,UberEats,1,5
16/04/2024,16,2024,Tuesday,vegan,Ye Som Fir Fir,UberEats,1,5
17/04/2024,16,2024,Wednesday,vegan,Fosolia,JustEat,1,5
17/04/2024,16,2024,Wednesday,vegan,Miser Kik,In-house,1,5
17/04/2024,16,2024,Wednesday,vegan,Difen Miser Wot,In-house,1,5
17/04/2024,16,2024,Wednesday,vegan,Atkilt Wot,JustEat,1,5
17/04/2024,16,2024,Wednesday,vegan,Ye Som Fir Fir,JustEat,1,5
17/04/2024,16,2024,Wednesday,vegan,Ye Som Fir Fir,In-house,1,5
17/04/2024,16,2024,Wednesday,mixed,Beef Alicha,In-house,1,5
17/04/2024,16,2024,Wednesday,mixed,Beef Alicha,In-house,1,5
17/04/2024,16,2024,Wednesday,vegan,Kategna,JustEat,1,5
17/04/2024,16,2024,Wednesday,mixed,Meat Combination,In-house,1,5
17/04/2024,16,2024,Wednesday,mixed,Minchet Abish Wot,UberEats,1,5
17/04/2024,16,2024,Wednesday,vegan,Difen Miser Wot,Deliveroo,1,5
17/04/2024,16,2024,Wednesday,vegan,Atkilt Wot,Deliveroo,1,5
17/04/2024,16,2024,Wednesday,mixed,Key Wot,In-house,1,5
17/04/2024,16,2024,Wednesday,mixed,Minchet Abish Wot,Deliveroo,1,5
17/04/2024,16,2024,Wednesday,mixed,Awaze Tibs,Deliveroo,1,5
17/04/2024,16,2024,Wednesday,mixed,Minchet Abish Wot,JustEat,1,5
17/04/2024,16,2024,Wednesday,vegan,Veg Combination,Deliveroo,1,5
17/04/2024,16,2024,Wednesday,mixed,Meat Combination,Deliveroo,1,5
17/04/2024,16,2024,Wednesday,mixed,Lamb Tibs,JustEat,1,5
17/04/2024,16,2024,Wednesday,mixed,Meat Samosa,JustEat,1,5
17/04/2024,16,2024,Wednesday,vegan,House Salad,JustEat,1,5
17/04/2024,16,2024,Wednesday,vegan,Miser Kik,JustEat,1,5
17/04/2024,16,2024,Wednesday,mixed,Meat Samosa,UberEats,1,5
17/04/2024,16,2024,Wednesday,mixed,Chicken Tibs,In-house,1,5
17/04/2024,16,2024,Wednesday,mixed,Beef Alicha,JustEat,1,5
17/04/2024,16,2024,Wednesday,vegan,Fosolia,UberEats,1,5
17/04/2024,16,2024,Wednesday,mixed,Beef Alicha,Deliveroo,1,5
18/04/2024,16,2024,Thursday,mixed,Doro Wot,Deliveroo,1,5
18/04/2024,16,2024,Thursday,mixed,Meat Samosa,UberEats,1,5
18/04/2024,16,2024,Thursday,vegan,Kategna,JustEat,1,5
18/04/2024,16,2024,Thursday,mixed,Key Wot,In-house,1,5
18/04/2024,16,2024,Thursday,vegan,Shiro Wot,Deliveroo,1,5
18/04/2024,16,2024,Thursday,mixed,Doro Wot,UberEats,1,5
18/04/2024,16,2024,Thursday,vegan,Fosolia,UberEats,1,5
18/04/2024,16,2024,Thursday,vegan,Atkilt Wot,UberEats,1,5
18/04/2024,16,2024,Thursday,mixed,Lamb Tibs,In-house,1,5
18/04/2024,16,2024,Thursday,mixed,Key Wot,Deliveroo,1,5
18/04/2024,16,2024,Thursday,mixed,Doro Wot,JustEat,1,5
18/04/2024,16,2024,Thursday,vegan,Shiro Wot,UberEats,1,5
18/04/2024,16,2024,Thursday,mixed,Chicken Tibs,UberEats,1,5
18/04/2024,16,2024,Thursday,mixed,Meat Combination,In-house,1,5
18/04/2024,16,2024,Thursday,vegan,Fosolia,UberEats,1,5
18/04/2024,16,2024,Thursday,vegan,Kategna,UberEats,1,5
18/04/2024,16,2024,Thursday,mixed,Key Wot,JustEat,1,5
19/04/2024,16,2024,Friday,mixed,Minchet Abish Wot,Deliveroo,2,7
19/04/2024,16,2024,Friday,mixed,Meat Samosa,In-house,1,7
19/04/2024,16,2024,Friday,vegan,Fries,UberEats,1,7
19/04/2024,16,2024,Friday,vegan,Difen Miser Wot,UberEats,1,7
19/04/2024,16,2024,Friday,vegan,Miser Kik,Deliveroo,1,7
19/04/2024,16,2024,Friday,vegan,Shiro Wot,JustEat,1,7
19/04/2024,16,2024,Friday,mixed,Meat Combination,In-house,2,7
19/04/2024,16,2024,Friday,vegan,Kategna,Deliveroo,2,7
19/04/2024,16,2024,Friday,vegan,Ater Kik,JustEat,2,7
19/04/2024,16,2024,Friday,mixed,Meat Samosa,Deliveroo,2,7
19/04/2024,16,2024,Friday,vegan,Kategna,Deliveroo,1,7
19/04/2024,16,2024,Friday,mixed,Minchet Abish Wot,JustEat,1,7
19/04/2024,16,2024,Friday,mixed,Minchet Abish Wot,Deliveroo,1,7
19/04/2024,16,2024,Friday,vegan,Fosolia,In-house,1,7
19/04/2024,16,2024,Friday,vegan,Shiro Wot,JustEat,1,7
19/04/2024,16,2024,Friday,vegan,Atkilt Wot,UberEats,2,7
19/04/2024,16,2024,Friday,vegan,Miser Kik,UberEats,2,7
19/04/2024,16,2024,Friday,vegan,House Salad,Deliveroo,1,7
19/04/2024,16,2024,Friday,mixed,Minchet Abish Wot,JustEat,2,7
19/04/2024,16,2024,Friday,mixed,Chicken Tibs,UberEats,2,7
19/04/2024,16,2024,Friday,mixed,Awaze Tibs,Deliveroo,2,7
19/04/2024,16,2024,Friday,mixed,Meat Samosa,UberEats,1,7
19/04/2024,16,2024,Friday,mixed,Meat Combination,JustEat,2,7
19/04/2024,16,2024,Friday,mixed,Doro Wot,Deliveroo,1,7
19/04/2024,16,2024,Friday,mixed,Key Wot,UberEats,2,7
19/04/2024,16,2024,Friday,vegan,Veg Combination,In-house,1,7
19/04/2024,16,2024,Friday,vegan,Difen Miser Wot,UberEats,2,7
19/04/2024,16,2024,Friday,vegan,Difen Miser Wot,UberEats,2,7
19/04/2024,16,2024,Friday,vegan,Kategna,JustEat,1,7
19/04/2024,16,2024,Friday,mixed,Chicken Tibs,JustEat,1,7
19/04/2024,16,2024,Friday,vegan,Miser Kik,JustEat,1,7
19/04/2024,16,2024,Friday,mixed,Beef Alicha,JustEat,2,7
19/04/2024,16,2024,Friday,vegan,Difen Miser Wot,Deliveroo,1,7
19/04/2024,16,2024,Friday,vegan,House Salad,JustEat,1,7
19/04/2024,16,2024,Friday,mixed,Beef Alicha,JustEat,1,7
19/04/2024,16,2024,Friday,vegan,Miser Kik,JustEat,2,7
19/04/2024,16,2024,Friday,mixed,Meat Combination,UberEats,2,7
19/04/2024,16,2024,Friday,mixed,Lamb Tibs,Deliveroo,1,7
19/04/2024,16,2024,Friday,mixed,Meat Samosa,Deliveroo,1,7
19/04/2024,16,2024,Friday,vegan,Fries,JustEat,1,7
19/04/2024,16,2024,Friday,mixed,Beef Alicha,Deliveroo,2,7
19/04/2024,16,2024,Friday,vegan,Ater Kik,Deliveroo,2,7
19/04/2024,16,2024,Friday,mixed,Key Wot,In-house,1,7
19/04/2024,16,2024,Friday,mixed,Chicken Tibs,Deliveroo,1,7
20/04/2024,16,2024,Saturday,mixed,Doro Wot,Deliveroo,1,9
20/04/2024,16,2024,Saturday,mixed,Beef Alicha,JustEat,1,9
20/04/2024,16,2024,Saturday,vegan,Ater Kik,Deliveroo,2,9
20/04/2024,16,2024,Saturday,mixed,Meat Samosa,In-house,1,9
20/04/2024,16,2024,Saturday,vegan,Difen Miser Wot,Deliveroo,2,9
20/04/2024,16,2024,Saturday,vegan,Veg Samosa,Deliveroo,2,9
20/04/2024,16,2024,Saturday,mixed,Minchet Abish Wot,JustEat,1,9
20/04/2024,16,2024,Saturday,vegan,Ater Kik,In-house,1,9
20/04/2024,16,2024,Saturday,mixed,Awaze Tibs,UberEats,3,9
20/04/2024,16,2024,Saturday,mixed,Beef Alicha,Deliveroo,2,9
20/04/2024,16,2024,Saturday,vegan,Ater Kik,JustEat,2,9
20/04/2024,16,2024,Saturday,vegan,Shiro Wot,UberEats,2,9
20/04/2024,16,2024,Saturday,mixed,Meat Combination,In-house,1,9
20/04/2024,16,2024,Saturday,vegan,Miser Kik,JustEat,3,9
20/04/2024,16,2024,Saturday,mixed,Meat Samosa,In-house,3,9
20/04/2024,16,2024,Saturday,vegan,Shiro Wot,JustEat,1,9
20/04/2024,16,2024,Saturday,vegan,Miser Kik,In-house,3,9
20/04/2024,16,2024,Saturday,mixed,Meat Samosa,JustEat,3,9
20/04/2024,16,2024,Saturday,vegan,Veg Samosa,In-house,2,9
20/04/2024,16,2024,Saturday,vegan,Atkilt Wot,JustEat,2,9
20/04/2024,16,2024,Saturday,vegan,Atkilt Wot,Deliveroo,2,9
